Dataset  : Egohumans_full-ALL
Timestamp: 2026-05-19_18-41
Checkpoint: models/mot20_crowdhuman_deformable_multi_frame/checkpoint_epoch_50.pth

                                               IDF1   IDP    IDR   Rcll  Prcn  GT  MT PT ML    FP   FN IDs    FM    MOTA  MOTP IDt IDa IDm
legoassemble_003_legoassemble_aria02_rgb-None 33.1% 29.9%  37.1%  85.0% 68.5%   2   2  0  0   425  164  11    22   45.0% 0.271   2   8   0
legoassemble_003_legoassemble_aria03_rgb-None 15.3% 12.0%  21.1%  56.2% 32.1%   2   0  2  0   676  249   7    10  -63.8% 0.260   0   7   0
legoassemble_004_legoassemble_aria01_rgb-None 44.0% 40.4%  48.4%  83.6% 69.8%   2   2  0  0   322  146  11    20   46.1% 0.245   1   9   0
legoassemble_004_legoassemble_aria02_rgb-None 61.9% 58.6%  65.5%  87.6% 78.4%   2   2  0  0   254  131   4    15   63.1% 0.241   0   4   0
legoassemble_005_legoassemble_aria01_rgb-None 53.2% 47.7%  60.2%  86.8% 68.8%   2   1  1  0   280   94   7    18   46.4% 0.250   2   5   0
legoassemble_005_legoassemble_aria03_rgb-None 28.8% 24.0%  35.9%  73.2% 48.9%   2   0  2  0   443  155   5    12   -4.1% 0.260   1   4   0
fencing_001_fencing_aria01_rgb-None           62.2% 57.7%  67.5%  95.0% 81.1%   2   2  0  0   259   59   4     8   72.6% 0.204   0   4   0
fencing_001_fencing_aria02_rgb-None           66.6% 50.0%  99.7%  99.7% 50.0%   1   1  0  0   600    2   0     2   -0.2% 0.195   0   0   0
fencing_001_fencing_aria03_rgb-None           48.8% 38.7%  66.1%  96.8% 56.7%   2   2  0  0   818   35   5    12   22.5% 0.262   0   5   0
fencing_002_fencing_aria01_rgb-None           59.0% 48.6%  75.0%  99.2% 64.3%   2   2  0  0   528    8   7     4   43.3% 0.186   0   7   0
fencing_002_fencing_aria02_rgb-None           48.9% 38.8%  65.8%  99.2% 58.6%   2   2  0  0   559    6   1     2   28.9% 0.188   0   1   0
fencing_002_fencing_aria03_rgb-None           75.3% 61.0%  98.3%  99.5% 61.7%   2   2  0  0   741    6   1     3   37.8% 0.243   0   1   0
fencing_003_fencing_aria01_rgb-None           67.2% 50.6% 100.0% 100.0% 50.6%   1   1  0  0   587    0   0     0    2.3% 0.179   0   0   0
fencing_003_fencing_aria02_rgb-None           86.1% 75.7%  99.7%  99.7% 75.7%   2   2  0  0   374    4   0     0   67.7% 0.199   0   0   0
fencing_003_fencing_aria03_rgb-None           73.1% 57.8%  99.5%  99.5% 57.8%   2   2  0  0   873    6   0     3   26.9% 0.242   0   0   0
fencing_004_fencing_aria01_rgb-None           67.6% 61.0%  75.9%  96.1% 77.2%   2   2  0  0   147   20   5     5   66.9% 0.186   0   4   0
fencing_004_fencing_aria02_rgb-None           69.7% 53.8%  99.0%  99.0% 53.8%   2   1  1  0   267    3   0     1   14.0% 0.195   0   0   0
fencing_004_fencing_aria03_rgb-None           66.2% 54.6%  84.0%  95.6% 62.2%   2   2  0  0   344   26   3     6   37.0% 0.252   1   2   0
fencing_005_fencing_aria01_rgb-None           64.6% 54.6%  79.1%  97.1% 67.0%   2   2  0  0   548   33   5     6   48.9% 0.208   0   5   0
fencing_005_fencing_aria02_rgb-None           40.8% 31.9%  56.4%  97.0% 55.0%   2   2  0  0   450   17   7     5   16.3% 0.189   0   6   0
fencing_005_fencing_aria03_rgb-None           33.3% 25.1%  49.5%  98.8% 50.1%   2   2  0  0  1108   13   5     6   -0.2% 0.245   0   5   0
fencing_006_fencing_aria01_rgb-None           38.8% 33.9%  45.4%  97.0% 72.5%   2   2  0  0   440   36   7     6   59.5% 0.212   1   6   0
fencing_006_fencing_aria02_rgb-None           37.2% 27.9%  55.9%  98.8% 49.3%   1   1  0  0   612    7   1     1   -3.2% 0.173   0   1   0
fencing_006_fencing_aria03_rgb-None           35.1% 27.3%  49.2%  96.5% 53.6%   2   2  0  0  1004   42   7     6   12.4% 0.229   1   6   0
fencing_008_fencing_aria01_rgb-None           58.9% 50.9%  69.8%  96.3% 70.3%   2   2  0  0   438   40   3     6   55.3% 0.213   0   3   0
fencing_008_fencing_aria02_rgb-None           59.2% 44.3%  89.2%  97.9% 48.6%   2   2  0  0   640   13   3     5   -6.0% 0.198   0   3   0
fencing_008_fencing_aria03_rgb-None           59.5% 50.3%  72.7%  99.1% 68.6%   2   2  0  0   538   11   2     4   53.5% 0.205   0   2   0
fencing_009_fencing_aria01_rgb-None           50.6% 40.2%  68.2%  93.1% 54.8%   2   1  1  0   434   39   8     4   15.0% 0.189   1   7   0
fencing_009_fencing_aria02_rgb-None           68.9% 59.4%  82.1%  97.5% 70.5%   2   2  0  0   243   15   2     2   56.4% 0.191   0   2   0
fencing_009_fencing_aria03_rgb-None           50.6% 43.5%  60.3%  98.9% 71.4%   2   2  0  0   296    8   4     1   58.8% 0.219   0   4   0
fencing_011_fencing_aria03_rgb-None           34.6% 23.2%  68.1%  99.5% 33.9%   1   1  0  0  1147    3   1     2  -95.1% 0.236   0   1   0
fencing_014_fencing_aria03_rgb-None           51.2% 34.5%  99.1%  99.1% 34.5%   1   1  0  0   623    3   0     1  -89.1% 0.228   0   0   0
tagging_011_tagging_aria01_rgb-None           15.0% 12.6%  18.6%  86.9% 58.7%   2   1  1  0   635  136  30    27   22.8% 0.214   1  29   0
tagging_011_tagging_aria03_rgb-None           59.8% 50.4%  73.7%  97.1% 66.3%   2   2  0  0   670   40   6    12   47.4% 0.231   0   6   0
tagging_011_tagging_aria04_rgb-None           19.7% 15.9%  25.9%  89.4% 54.9%   2   2  0  0   752  109  18    19   14.2% 0.228   0  18   0
tagging_012_tagging_aria01_rgb-None           44.0% 43.9%  44.1%  94.7% 94.3%   3   3  0  0    25   23  12     7   86.2% 0.225   0  12   0
tagging_012_tagging_aria02_rgb-None           62.3% 60.2%  64.7%  87.9% 81.8%   3   2  1  0    84   52   4     6   67.4% 0.238   0   4   0
tagging_012_tagging_aria03_rgb-None           53.8% 51.8%  56.0%  97.1% 89.8%   3   3  0  0    34    9   5     4   84.4% 0.225   0   5   0
tagging_012_tagging_aria04_rgb-None           70.1% 70.1%  70.1%  95.2% 95.2%   3   3  0  0    26   26   2     4   90.1% 0.217   0   2   0
legoassemble_002_legoassemble_aria01_rgb-None 39.4% 39.0%  39.8%  78.3% 76.7%   2   1  1  0   177  161   7    20   53.6% 0.276   0   7   0
legoassemble_002_legoassemble_aria02_rgb-None 48.8% 44.5%  54.0%  86.2% 71.0%   2   1  1  0   225   88   6    10   50.1% 0.209   1   5   0
legoassemble_002_legoassemble_aria03_rgb-None 28.7% 24.1%  35.6%  68.8% 46.6%   2   1  1  0   437  173   3    10  -10.6% 0.263   1   2   0
fencing_012_fencing_aria01_rgb-None           31.4% 22.1%  54.1%  95.8% 39.1%   1   1  0  0   673   19   2     4  -53.9% 0.212   0   2   0
fencing_012_fencing_aria03_rgb-None           18.2% 11.9%  38.5%  97.5% 30.2%   1   1  0  0   978   11   3     3 -128.6% 0.228   0   3   0
fencing_013_fencing_aria01_rgb-None           48.8% 32.6%  97.3%  98.7% 33.0%   1   1  0  0   602    4   1     1 -101.7% 0.188   0   1   0
fencing_013_fencing_aria03_rgb-None           47.5% 31.9%  93.2%  97.7% 33.4%   1   1  0  0   605    7   2     3  -97.4% 0.220   0   2   0
tagging_013_tagging_aria01_rgb-None           89.7% 88.1%  91.5%  98.7% 95.0%   3   3  0  0    24    6   1     2   93.2% 0.209   0   1   0
tagging_013_tagging_aria02_rgb-None           59.7% 58.9%  60.4%  93.3% 91.0%   3   3  0  0    40   29   9     9   81.9% 0.198   0   9   0
tagging_013_tagging_aria03_rgb-None           82.1% 75.4%  90.2%  95.7% 80.0%   3   3  0  0    56   10   1     3   71.4% 0.193   0   1   0
tagging_013_tagging_aria04_rgb-None           90.6% 90.0%  91.3%  98.0% 96.7%   3   3  0  0    17   10   1     3   94.4% 0.224   0   1   0
tagging_014_tagging_aria01_rgb-None           44.4% 44.0%  44.7%  86.6% 85.1%   3   3  0  0    72   64  12    15   68.9% 0.241   1  11   0
tagging_014_tagging_aria02_rgb-None           39.5% 38.6%  40.4%  95.3% 91.0%   3   3  0  0    44   22  16    10   82.5% 0.227   3  13   0
tagging_014_tagging_aria03_rgb-None           86.0% 80.1%  92.9%  94.9% 81.8%   3   2  1  0    62   15   3     5   72.8% 0.251   0   3   0
tagging_014_tagging_aria04_rgb-None           73.2% 72.3%  74.1%  93.0% 90.7%   3   3  0  0    57   42   3     7   83.0% 0.254   0   3   0
legoassemble_006_legoassemble_aria01_rgb-None 60.7% 51.3%  74.4%  88.3% 61.0%   2   2  0  0   174   36   3     3   30.8% 0.244   0   3   0
legoassemble_006_legoassemble_aria02_rgb-None 71.9% 72.1%  71.8%  85.9% 86.2%   2   2  0  0    66   68   1    15   72.0% 0.291   0   1   0
legoassemble_006_legoassemble_aria03_rgb-None 60.4% 51.0%  74.1%  89.1% 61.3%   2   2  0  0   202   39   3     5   32.0% 0.274   0   3   0
fencing_010_fencing_aria01_rgb-None           70.1% 53.9% 100.0% 100.0% 53.9%   1   1  0  0   471    0   0     0   14.5% 0.174   0   0   0
fencing_010_fencing_aria02_rgb-None           76.7% 64.8%  94.1%  98.9% 68.1%   2   2  0  0   511   12   3     3   52.3% 0.195   1   2   0
fencing_010_fencing_aria03_rgb-None           61.5% 51.3%  76.9%  99.4% 66.3%   2   2  0  0   531    6   4     2   48.4% 0.204   0   4   0
OVERALL                                       46.2% 39.6%  55.4%  92.6% 66.2% 228 206 22  0 34717 5444 896  1045   44.1% 0.224  62 826   0
                                               IDF1   IDP    IDR   Rcll  Prcn  GT  MT PT ML    FP   FN IDs    FM    MOTA  MOTP IDt IDa IDm
